section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774677472541,-14.45122,27.682928,11.158537,-0.054199,-1.05658,-0.168152,10.97999625283046,62.798103313675654
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774682412541,-13.719513,29.939026,12.012196,-0.055054,-1.055115,-0.150757,11.150468531369398,62.32893713844109
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774687352541,-13.109756,31.95122,12.5,-0.056763,-1.044678,-0.138672,11.330749308674484,61.86318862685846
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774692292541,-12.682927,33.719513,12.743903,-0.066956,-1.036743,-0.126404,11.522488462204677,61.400060446218646
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774697232541,-12.012196,34.329269,11.829268,-0.076416,-1.041199,-0.110168,11.717112101967814,60.940577775761255
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774702172541,-11.52439,34.57317,10.731708,-0.087708,-1.050537,-0.099915,11.913153584297277,60.48379976455436
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774707112541,-11.402439,34.390244,8.841464,-0.095459,-1.056519,-0.09552,12.10547980245741,60.02752684299594
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774712052541,-11.768293,33.780487,7.012195,-0.101196,-1.062439,-0.09552,12.29152771036837,59.56932080940089
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774716992541,-12.743903,32.987804,5.304878,-0.102844,-1.065491,-0.090881,12.46907429055679,59.10616591639291
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774721932541,-14.02439,31.707317,3.414634,-0.105652,-1.058533,-0.094116,12.636540502427778,58.63656690424392
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774726872541,-15.121951,30.243902,1.463415,-0.107971,-1.048035,-0.096863,12.792891556315226,58.16145499572954
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774731812541,-16.158537,28.780489,-0.548781,-0.111511,-1.033508,-0.091675,12.938453436873147,57.68128160329687
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774736752541,-16.646341,27.5,-2.378049,-0.111633,-1.021973,-0.09082,13.07297039749227,57.19862041065974
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774741692541,-16.158537,26.585367,-3.719512,-0.112244,-1.007324,-0.100342,13.199833480644543,56.718296481821454
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774746632541,-15.365854,25.914635,-3.963415,-0.115173,-0.991455,-0.118042,13.324288915252737,56.24220492445929
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774751572541,-14.573171,25.853659,-3.109756,-0.107971,-0.973999,-0.133423,13.447577013540581,55.77026801298578
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774756512541,-13.536586,26.097561,-1.219512,-0.102234,-0.965454,-0.142639,13.573902361053399,55.30419412420454
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774761452541,-12.195122,26.829269,1.097561,-0.100342,-0.962402,-0.147522,13.70782773066722,54.845725063634944
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774766392541,-10.731708,27.560976,3.353659,-0.112305,-0.955933,-0.144531,13.855324784907964,54.39609242154381
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774771332541,-8.597561,28.170732,5.365854,-0.11261,-0.946228,-0.137695,14.010253115750203,53.95812403478834
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774776272541,-6.036585,28.841465,6.829268,-0.114868,-0.941589,-0.130859,14.171914125588131,53.53369068913344
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774781212541,-3.414634,29.817074,8.414635,-0.110535,-0.937378,-0.129333,14.339033563463005,53.12262922966366
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774786152541,-1.097561,30.792685,10.121951,-0.104309,-0.931702,-0.132812,14.511345575174175,52.723300997891016
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774791092541,0.365854,31.768293,11.829268,-0.103699,-0.936584,-0.129395,14.690616147997048,52.33181146298506
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774796032541,1.463415,32.2561,12.743903,-0.105347,-0.935791,-0.122925,14.873792168837639,51.94627184183793
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774800972541,2.073171,32.5,12.439025,-0.105103,-0.927185,-0.122437,15.055984927779377,51.56352215508832
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774805912541,2.195122,32.317074,11.402439,-0.103455,-0.914001,-0.124146,15.232954865263622,51.18082320006408
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774810852541,2.073171,31.95122,9.756098,-0.099182,-0.893555,-0.131348,15.401472322055099,50.796480410715844
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774815792541,1.646341,31.646341,7.926829,-0.097351,-0.870911,-0.141479,15.562610720198137,50.40886073978885
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774820732541,0.487805,31.097561,6.097561,-0.093018,-0.855713,-0.156128,15.713922569903048,50.0142244865375
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774825672541,-1.280488,30.54878,4.390244,-0.085144,-0.850586,-0.168701,15.853285428898943,49.60954799744408
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774830612541,-3.414634,30.121952,2.804878,-0.075684,-0.843994,-0.174133,15.980429743976458,49.193202670382476
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774835552541,-5.792683,29.390245,1.158537,-0.072693,-0.834656,-0.179199,16.097295537554544,48.764364786560066
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774840492541,-8.292683,28.780489,-0.548781,-0.066772,-0.833862,-0.176514,16.20165299175386,48.32252746032859
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774845432541,-10.304878,27.987806,-2.682927,-0.067444,-0.828796,-0.177979,16.295152081648013,47.87006132823706
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774850372541,-12.012196,27.256098,-4.329268,-0.064026,-0.824341,-0.181641,16.377576035604363,47.40859990275459
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774855312541,-13.597561,26.646341,-5.487805,-0.057861,-0.816101,-0.187195,16.449852240528315,46.938875783801876
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774860252541,-15.121951,25.853659,-6.219512,-0.054688,-0.802429,-0.188843,16.514271182703936,46.46176058404103
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774865192541,-16.219513,25.304878,-6.463415,-0.052429,-0.792297,-0.184265,16.573194939962235,45.9797978526027
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774870132541,-16.219513,24.695122,-6.52439,-0.053711,-0.786682,-0.174194,16.628285759049163,45.49887970285758
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774875072541,-15.426829,24.085367,-6.402439,-0.051514,-0.793457,-0.157959,16.67716755607472,45.02327581311209
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774880012541,-13.902439,23.475611,-5.853659,-0.05072,-0.800598,-0.143494,16.722226793209614,44.55686100318434
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774884952541,-12.134147,22.865854,-4.939024,-0.049072,-0.802856,-0.141663,16.765622375148496,44.10058660199016
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774889892541,-10.54878,22.317074,-3.536585,-0.047241,-0.798828,-0.137085,16.809355546663852,43.65386620214525
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774894832541,-8.658537,21.890244,-2.012195,-0.051514,-0.788635,-0.135803,16.858444874919797,43.21811949689899
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774899772541,-6.341464,21.280489,-0.853659,-0.049011,-0.774536,-0.132141,16.907194076749022,42.79529499573883
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774904712541,-4.085366,20.853659,0.0,-0.046082,-0.76062,-0.129761,16.955022739223097,42.38473663506514
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774909652541,-1.890244,20.243902,0.914634,-0.045349,-0.750793,-0.129333,17.002894951293115,41.98626049160555
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774914592541,0.060976,19.634148,1.890244,-0.038635,-0.737549,-0.129761,17.047694618038634,41.59856406253738
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774919532541,1.646341,19.085367,2.682927,-0.032532,-0.735596,-0.126404,17.08836043665403,41.21998313133244
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774924472541,2.865854,18.414635,3.170732,-0.035217,-0.736084,-0.124207,17.1289279932667,40.848637212155666
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774929412541,3.963415,18.04878,3.292683,-0.02887,-0.730835,-0.125305,17.16400484569928,40.48329144565298
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774934352541,4.634146,17.5,3.109756,-0.029175,-0.724243,-0.12738,17.196285954227022,40.12174790659611
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774939292541,5.060976,16.890244,2.560976,-0.029846,-0.714783,-0.133484,17.225091000064452,39.76241187741704
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774944232541,5.304878,16.463415,2.012195,-0.02301,-0.709106,-0.138794,17.245911664495168,39.40434039069214
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774949172541,4.939024,16.097561,1.463415,-0.019043,-0.708801,-0.136597,17.259641980452727,39.044964732911296
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774954112541,4.512195,15.670732,0.97561,-0.026489,-0.713318,-0.13562,17.27370286451847,38.684007502138115
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774959052541,3.902439,15.365854,0.487805,-0.025635,-0.714905,-0.136597,17.283431507217216,38.32039986929851
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774963992541,3.04878,15.121951,-0.182927,-0.02655,-0.717346,-0.137024,17.28935271710148,37.95284701364329
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774968932541,2.5,14.817074,-0.792683,-0.028015,-0.719421,-0.134827,17.291564419484047,37.583087228016325
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774973872541,1.95122,14.634147,-0.853659,-0.025818,-0.722595,-0.127625,17.289485246382412,37.21166310308871
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774978812541,1.52439,14.634147,-0.853659,-0.028931,-0.72821,-0.125671,17.28796010407882,36.83879287073978
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774983752541,1.158537,14.512196,-0.792683,-0.029907,-0.736389,-0.120789,17.284943954189544,36.46510338607939
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774988692541,1.036585,14.45122,-0.487805,-0.03302,-0.735596,-0.110718,17.28277650475971,36.09207769954952
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774993632541,1.219512,14.268293,-0.243902,-0.034851,-0.74469,-0.099609,17.279366205735016,35.721433561877035
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306774998572541,1.829268,14.207317,-0.243902,-0.037781,-0.754822,-0.09082,17.27509893376856,35.354922766163156
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775003512541,2.621951,14.146341,0.121951,-0.042053,-0.764709,-0.082764,17.272491330924908,34.993568263597695
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775008452541,3.719512,13.719513,0.365854,-0.046265,-0.77124,-0.0755,17.270283518115207,34.638998869033884
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775013392541,5.060976,13.597561,0.731707,-0.049927,-0.777527,-0.068176,17.269497639354512,34.29224986866444
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775018332541,6.341464,13.170732,1.219512,-0.052124,-0.786133,-0.063171,17.268962960435715,33.95318693582928
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775023272541,7.621952,12.743903,1.829268,-0.055725,-0.804504,-0.057617,17.26956656688077,33.621916554916055
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775028212541,8.902439,12.195122,1.890244,-0.060791,-0.821655,-0.051758,17.26979647899384,33.29823184030522
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775033152541,9.939025,11.463415,1.890244,-0.062561,-0.832092,-0.05011,17.267591196844933,32.98080100997913
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775038092541,11.036586,10.731708,1.402439,-0.061279,-0.832764,-0.051697,17.259878952602293,32.669506387380125
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775043032541,12.195122,10.0,0.914634,-0.06427,-0.821899,-0.052673,17.250367955137307,32.36459920320527
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775047972541,13.04878,9.329268,0.670732,-0.063782,-0.812805,-0.051086,17.237409798211218,32.06482536932222
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775052912541,13.719513,8.780488,0.792683,-0.066895,-0.807983,-0.057556,17.226326714879093,31.76890144375494
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775057852541,14.512196,8.47561,0.97561,-0.072937,-0.807434,-0.061157,17.21948676221851,31.477440987546032
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775062792541,15.060976,8.292683,1.341463,-0.073059,-0.816162,-0.065308,17.213049421761923,31.189243669730075
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775067732541,15.426829,7.987805,1.890244,-0.075134,-0.823669,-0.06543,17.20849545108166,30.903791836996902
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775072672541,15.243903,7.804878,2.560976,-0.074219,-0.828674,-0.065735,17.20472644048897,30.618313923495236
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775077612541,14.756098,7.804878,3.04878,-0.076111,-0.835754,-0.075684,17.20442781566348,30.33054886056661
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775082552541,14.390244,7.682927,3.414634,-0.074219,-0.854004,-0.077148,17.202279288520003,30.041669385174885
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775087492541,14.390244,7.378049,3.47561,-0.076782,-0.872009,-0.074524,17.199197155184464,29.753697748961116
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775092432541,14.573171,6.768293,3.292683,-0.078308,-0.901611,-0.077026,17.192507860209332,29.46744842836
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775097372541,15.121951,6.219512,2.804878,-0.081116,-0.926697,-0.080261,17.18235545276994,29.184485388838965
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775102312541,15.792684,5.670732,2.195122,-0.08606,-0.95343,-0.087585,17.169929308991215,28.90515486148206
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775107252541,16.707317,4.817073,1.768293,-0.087646,-0.976868,-0.089966,17.152840313977123,28.63123419569078
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775112192541,17.560976,4.085366,1.219512,-0.091553,-0.992249,-0.093445,17.132989976961824,28.36217655799348
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775117132541,18.292683,3.170732,0.670732,-0.099548,-1.000061,-0.096252,17.112898964431224,28.097521155002482
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775122072541,19.45122,2.256098,0.0,-0.105103,-1.002319,-0.105713,17.091541939556066,27.838994171022847
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775127012541,20.304878,1.585366,-0.670732,-0.103577,-0.995056,-0.114075,17.065792572055216,27.584885624853598
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775131952541,21.219513,1.036585,-1.036585,-0.098511,-0.989136,-0.121521,17.034999171404678,27.33555920204506
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775136892541,21.707317,0.914634,-0.548781,-0.094055,-0.985229,-0.13739,17.00492536394148,27.088505313917295
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775141832541,21.707317,1.158537,0.365854,-0.088257,-0.984253,-0.150818,16.977084424825023,26.841327995534925
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775146772541,21.585367,1.890244,1.585366,-0.082886,-0.986816,-0.156921,16.953273632539606,26.593563020975665
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775151712541,21.280489,3.04878,2.804878,-0.074524,-0.992371,-0.174744,16.933652443744734,26.34340863669641
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775156652541,20.853659,4.634146,4.146341,-0.066772,-0.997803,-0.192566,16.920132646808355,26.089976265767604
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775161592541,20.182928,6.646342,5.97561,-0.054016,-1.004211,-0.208374,16.912854112445785,25.832096572765494
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775166532541,19.024391,9.146341,8.963415,-0.040527,-1.012146,-0.210938,16.916221155504957,25.568212723730028
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775171472541,17.5,11.707317,12.012196,-0.037292,-1.033569,-0.205383,16.93456586591398,25.296918598617594
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775176412541,15.853659,14.02439,14.268293,-0.028931,-1.06134,-0.196167,16.960208936795652,25.017912225688008
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775181352541,14.268293,16.341463,15.609756,-0.033081,-1.097473,-0.185059,16.995040092917662,24.730965802850164
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775186292541,12.865854,18.292683,15.853659,-0.031189,-1.126526,-0.177368,17.03066139805202,24.436755032126655
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775191232541,11.463415,20.121952,15.121951,-0.026184,-1.141907,-0.171875,17.061419898018244,24.13489198386128
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775196172541,9.756098,22.073172,14.329268,-0.01947,-1.156494,-0.173218,17.087259915401745,23.823460805415323
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775201112541,7.743903,23.780489,13.47561,-0.014587,-1.16925,-0.175171,17.108436367553907,23.501041199662836
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775206052541,5.670732,25.487806,12.439025,-0.017517,-1.18335,-0.172241,17.127289535325644,23.167249344401256
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775210992541,3.597561,27.256098,10.792684,-0.021851,-1.203552,-0.180786,17.14321736051687,22.821149828329908
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775215932541,1.829268,29.146341,8.841464,-0.021057,-1.214294,-0.193726,17.15313810181894,22.463958329278626
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775220872541,0.060976,31.280489,7.073171,-0.013855,-1.219666,-0.215698,17.15642287699339,22.095264270862003
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775225812541,-1.585366,34.146343,5.54878,-0.008057,-1.220398,-0.241882,17.156811139344796,21.714812936724627
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775230752541,-3.719512,37.378048,4.878049,-0.004211,-1.217163,-0.267273,17.159546520805435,21.32009591883491
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775235692541,-5.426829,41.463417,5.182927,0.007446,-1.216309,-0.289185,17.166130852059098,20.913365991840493
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775240632541,-6.768293,46.219513,6.097561,0.00824,-1.221863,-0.310669,17.184979971897434,20.495673125882092
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775245572541,-7.987805,51.585365,7.134147,0.015198,-1.233704,-0.333191,17.214369133291996,20.067354646305944
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775250512541,-8.597561,57.560978,8.292683,0.020569,-1.25415,-0.357727,17.25612291317111,19.630800899794224
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775255452541,-8.963415,64.085365,9.45122,0.030518,-1.269043,-0.372986,17.307671184185438,19.18728552634707
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775260392541,-9.146341,70.853661,10.853659,0.033997,-1.276733,-0.382568,17.372211020609257,18.73738101965216
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775265332541,-9.390244,77.743904,12.621951,0.032104,-1.287537,-0.383972,17.45210129502385,18.280912280959285
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775270272541,-9.512196,84.451225,13.719513,0.023743,-1.299622,-0.383606,17.545655745803202,17.81807208549904
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775275212541,-9.146341,91.402443,14.329268,0.018372,-1.306213,-0.386719,17.649606704451827,17.350515619511498
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775280152541,-8.536586,98.231712,14.268293,0.013184,-1.308655,-0.402893,17.76166745392112,16.87828176686267
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306775285092541,-7.743903,105.0,14.085366,0.012634,-1.295044,-0.428345,17.88027179200816,16.401396875799435
